hidden_size,latent_size,learning_rate,batch_size,test_loss,epoch_losses
128,128,0.0001,64,0.06726080179214478,"[0.3899000783761342, 0.386753777662913, 0.3849121332168579, 0.38039349516232807, 0.3768156071503957, 0.37428780396779376, 0.37071846922238666, 0.3644900818665822, 0.35928799708684284, 0.3504191040992737, 0.3400920033454895, 0.32448527216911316, 0.3011005222797394, 0.27061355113983154, 0.23619104425112405, 0.20446259280045828, 0.18003160754839578, 0.16268559793631235, 0.14807508885860443, 0.1351601630449295, 0.12341942389806111, 0.11392737179994583, 0.10525803019603093, 0.09870154907306035, 0.09365614751974742, 0.08912716309229533, 0.08597381909688313, 0.08247961848974228, 0.08071540296077728, 0.07884121934572856, 0.0780785729487737, 0.07647557308276494, 0.07570014397303264, 0.07569517195224762, 0.07534179836511612, 0.07509046792984009, 0.07450847079356511, 0.07412759711345036, 0.0743856281042099, 0.07447659720977147, 0.074222798148791, 0.07407480229934056, 0.07368423044681549, 0.07386026531457901, 0.07410417993863423, 0.07399636755386989, 0.07384701321522395, 0.073579507569472, 0.07378474871317546, 0.07332917302846909, 0.0741920992732048, 0.07398060460885365, 0.07367295771837234, 0.07418036212523778, 0.07398619751135509, 0.07353130479653676, 0.07375206798315048, 0.07312530279159546, 0.07364411900440852, 0.07401500642299652, 0.07380410035451253, 0.07376705855131149, 0.07348659882942836, 0.07305432607730229, 0.07329142093658447, 0.0731474757194519, 0.0732352336247762, 0.07297316938638687, 0.07367117454608281, 0.07402072598536809, 0.07312635332345963, 0.07336821655432384, 0.07331249117851257, 0.07358417163292567, 0.07298982391754787, 0.07409208764632542, 0.07338117063045502, 0.07286405315001805, 0.07373237858215968, 0.07297240694363911, 0.07357631375392278, 0.07296294222275417, 0.07323026905457179, 0.07343603173891704, 0.07269928107659022, 0.07256386677424113, 0.07246029873689015, 0.07271931444605191, 0.07295002788305283, 0.07240509738524754, 0.07243564973274867, 0.07244796554247539, 0.0717821295062701, 0.07132622599601746, 0.07105447351932526, 0.07070342948039372, 0.07121109217405319, 0.07059320683280627, 0.0700024242202441, 0.069575484842062]"
256,32,0.0001,32,0.0427055936306715,"[0.3805072208245595, 0.3683796326319377, 0.34991149604320526, 0.3098856459061305, 0.21163343389829, 0.1318356841802597, 0.10270702093839645, 0.08240922788778941, 0.07863065600395203, 0.07636636371413867, 0.07521085192759831, 0.07451648203035195, 0.07390423926214378, 0.07471804569164912, 0.07543476174275081, 0.07412062088648479, 0.07445801049470901, 0.07410320887962978, 0.07354526594281197, 0.07377869139115016, 0.07362137734889984, 0.07323131151497364, 0.07350560277700424, 0.0744010079652071, 0.07326519613464673, 0.07352185435593128, 0.0732390812287728, 0.07356187887489796, 0.07320427025357883, 0.07335978622237842, 0.07186052327354749, 0.07063655617336433, 0.07082452314595382, 0.06849702013035615, 0.06830569977561633, 0.06676229027410348, 0.06539498393734296, 0.06489803021152814, 0.06317139851550262, 0.06244754542907079, 0.06338671098152797, 0.06195874698460102, 0.06069674901664257, 0.06188544072210789, 0.06311416005094846, 0.06205739453434944, 0.0600711094836394, 0.059411379819115005, 0.058804452419281006, 0.05917996975282828, 0.05938567531605562, 0.05706752774616083, 0.05812291552623113, 0.05710341098407904, 0.056717640409866966, 0.05576078531642755, 0.0563474657634894, 0.05517850754161676, 0.055690400302410126, 0.05545105723043283, 0.054429794351259865, 0.05514672088126341, 0.05342124216258526, 0.054068694512049355, 0.0547117597113053, 0.05472684403260549, 0.05529362646241983, 0.05302986564735571, 0.05412297509610653, 0.053635687877734504, 0.05577919508020083, 0.05315543773273627, 0.05276531167328358, 0.05263199098408222, 0.05203930350641409, 0.05289941653609276, 0.051042089238762856, 0.05136294414599737, 0.05139123027523359, 0.05117513177295526, 0.05076355114579201, 0.050518376752734184, 0.0502701203028361, 0.049086736515164375, 0.050126051530241966, 0.04929794495304426, 0.04994008814295133, 0.05055303995807966, 0.05021345925827821, 0.0492784089098374, 0.04905197024345398, 0.04992800454298655, 0.04937012928227583, 0.04874631576240063, 0.04746573915084203, 0.0461033054937919, 0.04606097191572189, 0.044566273068388305, 0.0442924698193868, 0.04238985354701678]"
256,32,0.0001,64,0.05716979131102562,"[0.37938674290974933, 0.3736434578895569, 0.36674754818280536, 0.36074261864026386, 0.35104864835739136, 0.33973551789919537, 0.31893641750017804, 0.2866856853167216, 0.23446170488993326, 0.16953553756078085, 0.13473299642403921, 0.12366087734699249, 0.10930163164933522, 0.09323697785536449, 0.08401908973852794, 0.07971905171871185, 0.07890862474838893, 0.07734343161185582, 0.07624770700931549, 0.07614783197641373, 0.07565061499675114, 0.07574635247389476, 0.07559790462255478, 0.07498966654141744, 0.0745680828889211, 0.07504873971144359, 0.0746283953388532, 0.07512017836173375, 0.0745213453968366, 0.07400306314229965, 0.07487608244021733, 0.07419464985529582, 0.07492640366156895, 0.0741911232471466, 0.07429706801970799, 0.07352970043818156, 0.07446135083834331, 0.07448594520489375, 0.0740835318962733, 0.07455238699913025, 0.0738419567545255, 0.07448270668586095, 0.07383119563261668, 0.07410574952761333, 0.07383517920970917, 0.07357259591420491, 0.0736962432662646, 0.07450095191597939, 0.07354563971360524, 0.07332175970077515, 0.0737530787785848, 0.07330925514300664, 0.0737800548473994, 0.07354578127463658, 0.07349890718857448, 0.07335361341635387, 0.0727977380156517, 0.07316513359546661, 0.0722171316544215, 0.07228523244460423, 0.07188478857278824, 0.07161411146322887, 0.07172778000434239, 0.07125734786192577, 0.07018750160932541, 0.07036660859982173, 0.07020452370246251, 0.06911500295003255, 0.06956283748149872, 0.06873370955387752, 0.06805471082528432, 0.06817536304394405, 0.06724112977584203, 0.0662640929222107, 0.06611678500970204, 0.06590510656436284, 0.06561580548683803, 0.06426578511794408, 0.06399744624892871, 0.06384723260998726, 0.06385485579570134, 0.06306856746474902, 0.06277074789007504, 0.062377682576576866, 0.062242199977238975, 0.06248095631599426, 0.062103121230999626, 0.061564549803733826, 0.06123193477590879, 0.06025424972176552, 0.060700103640556335, 0.0598186639448007, 0.05936684707800547, 0.059257724632819496, 0.05920277660091718, 0.059487114350001015, 0.058561623096466064, 0.05836668610572815, 0.05794454365968704, 0.058120641857385635]"
256,64,0.0005,32,0.04053213633596897,"[0.3514699588219325, 0.15739862124125162, 0.08568632726867993, 0.0806935504078865, 0.07783844446142514, 0.07486053307851155, 0.0740087553858757, 0.07389323537548383, 0.07368852570652962, 0.0724274820337693, 0.074212945997715, 0.0735947775344054, 0.07387818892796834, 0.07255419405798118, 0.07330102349321048, 0.07293155541022618, 0.0727481519182523, 0.0738685776789983, 0.07345849523941676, 0.07399528287351131, 0.07316189010938008, 0.07353578818341096, 0.07326764116684596, 0.07278267790873845, 0.07302237550417583, 0.07317694276571274, 0.07269325231512387, 0.07200297837456067, 0.07245608915885289, 0.07020184956490993, 0.06918120322128136, 0.06597963782648246, 0.06532979384064674, 0.06418231998880704, 0.06192044789592425, 0.06459083842734496, 0.06164150064190229, 0.0616986999909083, 0.06105503812432289, 0.0603697927047809, 0.060412345454096794, 0.05941507654885451, 0.05910639402767023, 0.058179196591178574, 0.060346873477101326, 0.05785531550645828, 0.0568085853010416, 0.055400882537166275, 0.05612683420379957, 0.0571418683975935, 0.057597594956556954, 0.05573783194025358, 0.055951982736587524, 0.05387297521034876, 0.05410377743343512, 0.053818375493089356, 0.05403385621805986, 0.05492432850102583, 0.057673645516236625, 0.056498426323135696, 0.05586267324785391, 0.054572307815154396, 0.05509913836916288, 0.05387306772172451, 0.0537041195978721, 0.05449302556614081, 0.05457951749364535, 0.05427581941088041, 0.053344639018177986, 0.052546329175432525, 0.05252604310711225, 0.052332365264495216, 0.05382858154674371, 0.052190027510126434, 0.056935843701163925, 0.05598189805944761, 0.05402633734047413, 0.05326182705660661, 0.0523329246789217, 0.05292341982324918, 0.05206642113626003, 0.052009030555685364, 0.05239661162098249, 0.050643488143881164, 0.049432228008906044, 0.04931482362250487, 0.04977023974061012, 0.04917566912869612, 0.05020663576821486, 0.04745593729118506, 0.048421657333771385, 0.04610650769124428, 0.04666944220662117, 0.04548392196496328, 0.04381805223723253, 0.0450366847217083, 0.04438455651203791, 0.044891586527228355, 0.04344906844198704, 0.04346048335234324]"
256,64,0.0005,64,0.05513722077012062,"[0.37566227714220685, 0.3303851584593455, 0.18707833687464395, 0.124931996067365, 0.08412129680315654, 0.08252266049385071, 0.08351510266462962, 0.081660362581412, 0.07886113226413727, 0.07656091451644897, 0.07487812886635463, 0.0742480531334877, 0.07440116008122762, 0.07454937944809596, 0.0741652250289917, 0.07347231109937032, 0.07321615268786748, 0.07416471590598424, 0.07370218634605408, 0.07330541561047237, 0.07367206364870071, 0.07382055868705113, 0.07397916167974472, 0.07341669499874115, 0.07305456946293513, 0.07353394230206807, 0.07269690185785294, 0.07262816031773885, 0.07268607864777248, 0.07281489421923955, 0.07296772797902425, 0.07246447478731473, 0.07276382048924764, 0.07289493083953857, 0.07385857899983723, 0.07331403841574986, 0.07338424026966095, 0.07295216371615727, 0.07286065568526585, 0.07385849083463351, 0.07292606681585312, 0.07283504555622737, 0.07301091402769089, 0.07322730372349422, 0.0727778747677803, 0.07172250499327977, 0.07119477291901906, 0.0703903113802274, 0.07009976853926976, 0.07002724955479304, 0.06792100767294566, 0.06773404528697331, 0.06747368474801381, 0.0676349513232708, 0.06542059282461803, 0.06436159585913022, 0.06318499023715655, 0.06623268872499466, 0.06338319430748622, 0.06225084140896797, 0.06261248762408893, 0.061990285913149513, 0.062376135339339576, 0.06244714433948199, 0.062227070331573486, 0.06189598888158798, 0.061269773791233696, 0.060651764273643494, 0.05997489020228386, 0.05946797256668409, 0.059357517709334694, 0.058317398031552635, 0.05842638139923414, 0.06107180441419283, 0.05890217920144399, 0.06024861956636111, 0.0591349887351195, 0.05919505779941877, 0.05751464515924454, 0.05784547825654348, 0.05667580415805181, 0.055570134272178016, 0.054973709086577095, 0.05475972965359688, 0.054603978991508484, 0.0539411927262942, 0.05426740894714991, 0.05415603145956993, 0.05332444732387861, 0.05318262055516243, 0.052965114514033, 0.0536749375363191, 0.054638851433992386, 0.05476576586564382, 0.055571784575780235, 0.055277677873770394, 0.054330043494701385, 0.05481787770986557, 0.05438742910822233, 0.05396075050036112]"
256,64,0.0001,32,0.04903022013604641,"[0.3799205670754115, 0.3696918835242589, 0.3526051938533783, 0.3131398359934489, 0.21065404266119003, 0.12789936239520708, 0.10317995275060336, 0.0819980079929034, 0.07898798336585362, 0.07677511187891166, 0.07557101920247078, 0.07505331933498383, 0.07489202295740445, 0.07520352241893609, 0.07396903323630492, 0.07608993537724018, 0.0741299061725537, 0.07382116466760635, 0.0744759850203991, 0.07413477823138237, 0.07352718835075696, 0.07347327470779419, 0.07427146285772324, 0.07320968061685562, 0.07499381837745507, 0.07314286691447099, 0.07262383215129375, 0.07294338941574097, 0.07451137031118076, 0.07358747161924839, 0.07426884087423484, 0.07152937290569146, 0.0708001647144556, 0.07172948184112708, 0.07255469014247258, 0.07138635342319806, 0.06843157236774762, 0.068007526298364, 0.06623102848728497, 0.06686856349309285, 0.06567444217701753, 0.06409862575431664, 0.06474113898972671, 0.06314049164454143, 0.062197135761380196, 0.06156696875890096, 0.06167767817775408, 0.0611166941622893, 0.06034423348804315, 0.0600687259187301, 0.05947392309705416, 0.06034690514206886, 0.058774190644423165, 0.05877995242675146, 0.058369861294825874, 0.05887957662343979, 0.05940469975272814, 0.058832736064990364, 0.05900909565389156, 0.060482120141386986, 0.06029668636620045, 0.059052990128596626, 0.057372611636916794, 0.05616888031363487, 0.05731539552410444, 0.05555567269523939, 0.05552448518574238, 0.055734784031907715, 0.05570193628470103, 0.05679745723803838, 0.055475875114401184, 0.057604990899562836, 0.05695412494242191, 0.05722722224891186, 0.05599889035026232, 0.05449214515586694, 0.05428784837325414, 0.054056605945030846, 0.05403450193504492, 0.05471836899717649, 0.054104061176379524, 0.05420293224354585, 0.05433391220867634, 0.05426141247153282, 0.05284225381910801, 0.05257952896257242, 0.0522502443442742, 0.0531627144664526, 0.05418917536735535, 0.05294502340257168, 0.0515573030958573, 0.05296007730066776, 0.05286520843704542, 0.052603562052051224, 0.05084524365762869, 0.05061959599455198, 0.04940603425105413, 0.04893104607860247, 0.04878727781275908, 0.048950829853614174]"
256,64,0.0001,64,0.05736660957336426,"[0.38340972860654193, 0.3790183365345001, 0.373577078183492, 0.36594437559445697, 0.35804591576258343, 0.3452654282251994, 0.32377777496973675, 0.28780341148376465, 0.22731452186902365, 0.1623209367195765, 0.1340283453464508, 0.12360537797212601, 0.10858910282452901, 0.09379364550113678, 0.08401477336883545, 0.08013854424158733, 0.07869612673918407, 0.07743563999732335, 0.0761892373363177, 0.07526893665393193, 0.07486450423796971, 0.07503149161736171, 0.0747037207086881, 0.07480324059724808, 0.07541193813085556, 0.07410796235005061, 0.07471020768086116, 0.07387299835681915, 0.07482366263866425, 0.07432469973961513, 0.07423306008179982, 0.07412477085987727, 0.07427937785784404, 0.07404334346453349, 0.07395801693201065, 0.07388514528671901, 0.07397403568029404, 0.0735921065012614, 0.07366850475470225, 0.07368141909440358, 0.07385968168576558, 0.0740469644467036, 0.073603555560112, 0.07317569851875305, 0.07403788715600967, 0.0733807235956192, 0.07400648792584737, 0.07361510396003723, 0.07266817738612492, 0.0734674980243047, 0.0730062002936999, 0.07362491389115651, 0.07241177807251613, 0.07380255063374837, 0.07324606676896413, 0.07190743585427602, 0.07241148874163628, 0.07160357137521108, 0.07124744728207588, 0.07115066796541214, 0.07072333246469498, 0.07015571743249893, 0.06917191296815872, 0.06866732239723206, 0.06760736803213756, 0.06763876229524612, 0.06707777827978134, 0.06617465863625209, 0.06572895993789037, 0.0655576487382253, 0.06511821349461873, 0.06509806339939435, 0.064491572479407, 0.06372727950414021, 0.0635509267449379, 0.06359741960962613, 0.06332421178619067, 0.06283291305104892, 0.062460665901501976, 0.06189102306962013, 0.0615847979982694, 0.06074367960294088, 0.06081295137604078, 0.06115949774781863, 0.060896447549263634, 0.06079429015517235, 0.06111616517106692, 0.061281787852446236, 0.06057420000433922, 0.059861806531747185, 0.05961633970340093, 0.060308405508597694, 0.058930261681477226, 0.05858982975284258, 0.058677930384874344, 0.05897946779926618, 0.058669554690519966, 0.058510699619849525, 0.05851496880253156, 0.05846863736708959]"
256,128,0.001,32,0.051675692200660706,"[0.28441999355951947, 0.09472203254699707, 0.08226024483640988, 0.07623190929492314, 0.07608035455147426, 0.07420824468135834, 0.07610109883050124, 0.07431733359893163, 0.07418148033320904, 0.07525196361045043, 0.07421350044508775, 0.07440590237577756, 0.072914428388079, 0.07489380054175854, 0.07331399557491143, 0.07306580618023872, 0.07441604075332482, 0.07355531429251035, 0.07395144924521446, 0.07339063783486684, 0.07343396296103795, 0.07235696104665597, 0.0739854450027148, 0.07358405242363612, 0.07334356879194577, 0.07314454391598701, 0.07307373980681102, 0.07259489533801873, 0.07343629685540994, 0.07510965690016747, 0.07591784124573071, 0.07349216565489769, 0.0734838532904784, 0.07557027228176594, 0.07334571331739426, 0.07391335070133209, 0.07547721390922864, 0.07416144634286563, 0.07296423303584258, 0.07385674801965554, 0.07341363032658894, 0.07414620245496432, 0.0729931661238273, 0.07268127302328746, 0.07228732916216056, 0.0729559709628423, 0.07329773530364037, 0.06954534662266572, 0.06799162551760674, 0.0695846788585186, 0.06448382139205933, 0.0631970955679814, 0.06361456339557965, 0.06153566390275955, 0.061426008120179176, 0.061911589155594506, 0.06090115259091059, 0.05823990826805433, 0.057434539000193276, 0.05523910497625669, 0.058954777816931404, 0.05961648809413115, 0.05593841212491194, 0.05797985879083475, 0.05530686552325884, 0.05441057992478212, 0.054648742700616516, 0.05487678448359171, 0.05323904752731323, 0.052772728726267815, 0.05276992917060852, 0.052793471763531365, 0.05303055855135123, 0.05393435185154279, 0.0523568590482076, 0.0529329888522625, 0.05359512629608313, 0.05396677181124687, 0.0527548094590505, 0.05345164736111959, 0.05155201877156893, 0.052393052726984024, 0.05083633835117022, 0.05012623344858488, 0.050118171299497284, 0.0500565425803264, 0.05145067783693472, 0.05413444588581721, 0.05465518062313398, 0.053525290762384735, 0.050618287175893784, 0.04966632525126139, 0.04926632593075434, 0.049229354287187256, 0.048286957666277885, 0.049375019967556, 0.047428266455729805, 0.046357836574316025, 0.05279323955376943, 0.05567549541592598]"
256,128,0.001,64,0.0579032376408577,"[0.36993459860483807, 0.20750770966211954, 0.10338998089234035, 0.08585798492034276, 0.08529677490393321, 0.08015603572130203, 0.07666212320327759, 0.07586769262949626, 0.07461080451806386, 0.0742302139600118, 0.07457924634218216, 0.07407589505116145, 0.07392896711826324, 0.07301544398069382, 0.07297804454962413, 0.07364483922719955, 0.07307755947113037, 0.07358205318450928, 0.07300220429897308, 0.0738849143187205, 0.07383720328410466, 0.07318753624955814, 0.07323937863111496, 0.07329038778940837, 0.07334344585736592, 0.072994959851106, 0.07324964801470439, 0.07328030467033386, 0.07358731081088384, 0.0735960602760315, 0.07337094346682231, 0.07309627532958984, 0.07296518981456757, 0.07287498315175374, 0.07316774378220241, 0.07297560572624207, 0.0741674800713857, 0.07359203944603603, 0.07333565006653468, 0.0737830251455307, 0.07377016295989354, 0.07359319180250168, 0.07300727317730586, 0.0728078509370486, 0.07332452138264973, 0.07365552584330241, 0.07371676961580913, 0.07356297721465428, 0.07290224730968475, 0.07328328986962636, 0.07356476038694382, 0.0737132653594017, 0.0735550398627917, 0.07312000791231792, 0.07350574930508931, 0.0734986662864685, 0.0727445234855016, 0.07332722842693329, 0.07279554754495621, 0.07310332109530766, 0.07255225131909053, 0.07383749882380168, 0.07291518400112788, 0.07390343646208446, 0.07307554533084233, 0.07352523505687714, 0.07285143435001373, 0.07358543574810028, 0.07329112042983373, 0.0728635589281718, 0.07337335993846257, 0.07357851912577947, 0.07318211595217387, 0.07298612842957179, 0.07378375033537547, 0.07384213308493297, 0.07377858956654866, 0.07353786627451579, 0.07307882606983185, 0.07322828720013301, 0.07292246321837108, 0.07358276595671971, 0.07275941967964172, 0.07315230617920558, 0.07165434584021568, 0.07014832148949306, 0.0755276083946228, 0.07161504278580348, 0.06726836661497752, 0.06516566500067711, 0.06373527397712071, 0.06475612024466197, 0.06613147755463918, 0.06330297390619914, 0.0631120391190052, 0.06275352463126183, 0.062197847912708916, 0.061933650324742, 0.0618305504322052, 0.061139728873968124]"
256,128,0.0005,32,0.05211982503533363,"[0.365361824631691, 0.1633682375152906, 0.08436776821811993, 0.08042846495906512, 0.07751239463686943, 0.07431413233280182, 0.07434004172682762, 0.07518364613254865, 0.07272922123471896, 0.07326041099925835, 0.07251083850860596, 0.07387215519944827, 0.07439133276542027, 0.07396005839109421, 0.07355661069353421, 0.07323536276817322, 0.07481561104456584, 0.07327550401290257, 0.07413774356245995, 0.07356367756923039, 0.07286384639640649, 0.07401841195921104, 0.07500209659337997, 0.07350222269694011, 0.07301182734469573, 0.07334921695291996, 0.07318552086750667, 0.07258141972124577, 0.07337483018636703, 0.07270016645391782, 0.07158539692560832, 0.0707539947082599, 0.07003218991061051, 0.06650908850133419, 0.06371900749703248, 0.06420780904591084, 0.06279499518374602, 0.060950162510077156, 0.06128661831219991, 0.06113801896572113, 0.06042503689726194, 0.058156569177905716, 0.0584047914793094, 0.05762529683609804, 0.05986139364540577, 0.05874627580245336, 0.060254896680514015, 0.05855713536341985, 0.06065621289114157, 0.056376608088612556, 0.055509512002269425, 0.0552783248325189, 0.05471020626525084, 0.053888228411475815, 0.05369695462286472, 0.056934844702482224, 0.05542429226140181, 0.055956076830625534, 0.053916423891981445, 0.055099102978905044, 0.054247114807367325, 0.05365669789413611, 0.054873393227656685, 0.054605125760038696, 0.05279091062645117, 0.05425105864802996, 0.05353148157397906, 0.05323446417848269, 0.051931106795867286, 0.05204480513930321, 0.053709715604782104, 0.05347912944853306, 0.053028461833794914, 0.05242095390955607, 0.05118043658634027, 0.05141954496502876, 0.05163199144105116, 0.049960158144434295, 0.04961023603876432, 0.05057230591773987, 0.050513969734311104, 0.05412229895591736, 0.051969450588027634, 0.04966645253201326, 0.04927087637285391, 0.048392616833249726, 0.05061043302218119, 0.051899985720713936, 0.05675021248559157, 0.05531970597803593, 0.05924358653525511, 0.05865884634355704, 0.05569054993490378, 0.06224454380571842, 0.06593125996490319, 0.06415961620708306, 0.05771024587253729, 0.05637478890518347, 0.05459443417688211, 0.05372968874871731]"
256,128,0.0005,64,0.052462831139564514,"[0.38179928064346313, 0.3428475360075633, 0.20605040589968363, 0.13782949497302374, 0.08904518932104111, 0.08311120420694351, 0.0843637411793073, 0.08182441194852193, 0.07812336832284927, 0.07615004479885101, 0.0750810702641805, 0.07474169383446376, 0.07413025697072347, 0.0738310640056928, 0.07401527961095174, 0.07426004360119502, 0.07347462077935536, 0.07414514074722926, 0.07347399741411209, 0.07390630741914113, 0.07295961678028107, 0.07372905562321345, 0.07298225412766139, 0.07297701388597488, 0.07329536726077397, 0.07360018293062846, 0.07287211219469707, 0.07312903304894765, 0.07398587961991628, 0.0725742056965828, 0.0732346698641777, 0.07309165348609288, 0.07320815573136012, 0.07372393707434337, 0.07278114060560863, 0.07208872338136037, 0.07200432320435841, 0.07176147898038228, 0.0715554306904475, 0.070891834795475, 0.07045143345991771, 0.069602665801843, 0.06972245623668034, 0.06814754505952199, 0.067556232213974, 0.06658818324406941, 0.06489643082022667, 0.06628403688470523, 0.06596300502618153, 0.06434798861543338, 0.06328175961971283, 0.06261470541357994, 0.062352702021598816, 0.061152699093023934, 0.06101422756910324, 0.06164129823446274, 0.06049756829937299, 0.06094184642036756, 0.060171266396840416, 0.059938681622346245, 0.05923302844166756, 0.05903485293189684, 0.058758327116568886, 0.05760954072078069, 0.057170238345861435, 0.05686906725168228, 0.0574508806069692, 0.05714039380351702, 0.05698563282688459, 0.06287049253781636, 0.05810257668296496, 0.06028985604643822, 0.06107660631338755, 0.05912785852948824, 0.0583793967962265, 0.056873721381028496, 0.057785009344418846, 0.056532022853692375, 0.057163968682289124, 0.06014228736360868, 0.05903967594106992, 0.060262723515431084, 0.056716762483119965, 0.058429510643084846, 0.056614420066277184, 0.056249101956685386, 0.05537505323688189, 0.05386206631859144, 0.05375691627462705, 0.05354011928041776, 0.05354355275630951, 0.053307643781105675, 0.05327118436495463, 0.05238605539004008, 0.052647134910027184, 0.051932611813147865, 0.05248157059152921, 0.05129072442650795, 0.05162093291680018, 0.05323423072695732]"
256,128,0.0001,32,0.052905431017279625,"[0.3862222035725911, 0.37448279559612274, 0.35745973388353985, 0.31236323217550915, 0.18998092164595923, 0.12599576885501543, 0.09677476932605107, 0.08168717722098033, 0.07748351867000262, 0.07511535038550694, 0.07507436598340671, 0.07519890492161115, 0.07428345332543056, 0.07530692964792252, 0.07439385602871577, 0.07325874206920464, 0.07370585327347119, 0.07428063452243805, 0.0742047472546498, 0.07387126237154007, 0.07353721931576729, 0.0742362334082524, 0.0744242084523042, 0.07354912472267945, 0.07296246041854222, 0.07348911464214325, 0.0746366356809934, 0.07325368126233418, 0.07324366954465707, 0.07270069296161334, 0.0729600799580415, 0.07306862870852153, 0.07309692228833835, 0.07312241693337758, 0.07156432482103507, 0.0715429571767648, 0.07104966913660367, 0.07082345771292846, 0.06901297594110171, 0.06799763068556786, 0.06842157493034999, 0.06805384531617165, 0.06721303922434647, 0.06680544217427571, 0.06493541846672694, 0.06442846854527791, 0.06335251219570637, 0.06388388760387897, 0.06296994102497895, 0.06156132556498051, 0.06111456640064716, 0.06143702628711859, 0.06057871195177237, 0.06056231074035168, 0.060427080218990646, 0.05920171861847242, 0.059166655565301575, 0.05859619068602721, 0.05792402910689513, 0.05811294230322043, 0.05737470525006453, 0.059010359148184456, 0.05805840343236923, 0.05964183248579502, 0.05746486162145933, 0.05808348519106706, 0.05868792968491713, 0.05846589741607507, 0.05729435756802559, 0.0573093518614769, 0.06019931845366955, 0.059125915790597595, 0.05856392905116081, 0.05799225841959318, 0.057415117820103966, 0.05717220467825731, 0.056715924913684525, 0.05597239484389623, 0.054561786353588104, 0.05605083331465721, 0.05471640390654405, 0.056371609369913735, 0.05486717137197653, 0.05474728966752688, 0.055351272225379944, 0.05569895667334398, 0.05500227026641369, 0.05553600564599037, 0.05392433019975821, 0.05388356869419416, 0.05355073822041353, 0.05450069407622019, 0.05546413299938043, 0.053694214671850204, 0.052852061266700424, 0.053322202836473785, 0.05286540215214094, 0.05349967132012049, 0.05260665093859037, 0.05242131153742472]"
256,128,0.0001,64,0.05843677371740341,"[0.38277871410051983, 0.37790467341740924, 0.37347031633059186, 0.36666272083918255, 0.3589860796928406, 0.3465445041656494, 0.3287964165210724, 0.29604100187619525, 0.24171457688013712, 0.18143070737520853, 0.14612812300523123, 0.1288303037484487, 0.11130481958389282, 0.09574936081965764, 0.0843620349963506, 0.08027003705501556, 0.07817314565181732, 0.07702685644229253, 0.07620001335938771, 0.07626017431418101, 0.07628891120354335, 0.07559665789206822, 0.07480752716461818, 0.07492210964361827, 0.07434539993604024, 0.07446913421154022, 0.07475760579109192, 0.07399003704388936, 0.07414677490790685, 0.07379119594891866, 0.07389628887176514, 0.07419155538082123, 0.07346444328625996, 0.07377587755521138, 0.07383853445450465, 0.07336204499006271, 0.073571032534043, 0.07352504879236221, 0.07379017273585002, 0.07343980421622594, 0.07431141783793767, 0.07434490571419398, 0.07364247739315033, 0.07371330261230469, 0.07372353971004486, 0.07345097015301387, 0.07363656163215637, 0.07328145205974579, 0.07378776868184407, 0.07412744561831157, 0.07281282419959705, 0.0734345664580663, 0.0732894813021024, 0.0736789455016454, 0.07326495150725047, 0.07341120392084122, 0.07353223363558452, 0.0733874961733818, 0.07305244108041127, 0.07295498251914978, 0.07267339279254277, 0.07257632166147232, 0.07263917724291484, 0.07268997033437093, 0.07293302565813065, 0.07241505881150563, 0.07205616682767868, 0.07217009117205937, 0.07233163962761562, 0.0718949685494105, 0.07140393803517024, 0.0711335043112437, 0.07077501465876897, 0.07032489279905955, 0.07027347137530644, 0.06979220857222874, 0.0699686308701833, 0.06926235059897105, 0.0679936558008194, 0.06780846416950226, 0.0668097622692585, 0.06706058730681737, 0.0671101522942384, 0.06589218353231747, 0.06601768359541893, 0.06534149001042049, 0.06391567240158717, 0.06386654699842136, 0.06394399702548981, 0.06364122529824574, 0.06348220879832904, 0.06213568647702535, 0.062447103361288704, 0.06250530605514844, 0.061515518774588905, 0.06047624349594116, 0.060407333076000214, 0.06047701711455981, 0.06025313958525658, 0.060111045837402344]"
